event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN29058,2024-10-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kurdistan,Marivan,Central,Marivan,35.5183,46.1830,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 8 October 2024, municipal workers rallied outside the city hall in Marivan city (Kurdistan) to demand the payment of wage arrears.",0,crowd size=no report,1728963289
IRN29059,2024-10-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Lamerd,Central,Lamerd,27.3340,53.1790,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 8 October 2024, workers of the Cement Factory rallied and picketed outside their workplace in Lamerd city (Fars) to demand the payment of salary arrears.",0,crowd size=no report,1728963289
IRN29066,2024-10-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran); Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 8 October 2024, retirees of the Social Security Organization, retired teachers and telecommunications workers protested in front of the Servants Pension Organization's office in Kermanshah city (Kermanshah) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1728963289
IRN29074,2024-10-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Women (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Iranian Labour News Agency; Iranian Student News Agency; Mehr News Agency,National,"On 8 October 2024, local residents, including women, staged a rally at Felestin Square in Tehran - District 6 (Tehran) to support Palestinians and denounce Israeli ground operations in Gaza and airstrikes in Lebanon.",0,crowd size=no report,1728963289
IRN29020,2024-10-07,2024,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Iran),,Political militia,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,State forces,State forces-Political militia,,364,Middle East,Iran,West Azerbaijan,Bukan,Central,Bukan,36.5210,46.2089,2,Eteraze Bazar; Hengaw,Local partner-Other,"On 7 October 2024, unidentified militiamen opened fire at the Bukan Dam Road Checkpoint in Gol village near Bukan city (West Azerbaijan). As a result, four IRGC officers were killed and three others were wounded.",4,,1728963289
IRN29033,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Kangan,Central,Kangan,27.8340,52.0628,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, workers employed at the Pars Oil and Gas Company of the Pars Special Economic Energy Zone protested outside their workplace at the second site in Kangan city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1728963289
IRN29034,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Asaluyeh,Central,Bandar e Asaluyeh,27.4761,52.6074,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, workers employed at the Pars Oil and Gas Company of the Pars Special Economic Energy Zone protested outside their workplace at the first site in Bandar e Asaluyeh city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1728963289
IRN29035,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Jam,,Shahr-e Khas,27.9474,52.1873,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, employees of the Fajr Jam Gas Refining Company protested outside their workplace in Shahr-e Khas (Jam, Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1728963289
IRN29036,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Kangan,Central,Tonbak,27.7294,52.1773,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, workers employed at the 10th Refinery of the Pars Special Economic Energy Zone protested outside their workplace in Tonbak city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1728963289
IRN29037,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ilam,Ilam,Central,Ilam,33.6374,46.4227,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Ilam city (Ilam) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29038,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Kermanshah city (Kermanshah) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29039,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 5,35.7432,51.3079,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Tehran - District 5 (Tehran) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29040,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.3190,48.6842,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Ahvaz city (Khuzestan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29041,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,East Azerbaijan,Tabriz,Central,Tabriz,38.0800,46.2919,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Tabriz city (East Azerbaijan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29042,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Isfahan city (Isfahan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29043,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ardabil,Ardabil,Central,Ardabil,38.2498,48.2933,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Ardabil city (Ardabil) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29044,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Shiraz city (Fars) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29045,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kurdistan,Bijar,Central,Bijar,35.8668,47.6051,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the county telecommunication company's central office in Bijar city (Kurdistan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29046,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kurdistan,Marivan,Central,Marivan,35.5183,46.1830,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the county telecommunication company's central office in Marivan city (Kurdistan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29047,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Bandar-Abbas,Central,Bandar Abbas,27.1865,56.2808,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Bandar Abbas city (Hormozgan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29048,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Khorramabad city (Lorestan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
IRN29049,2024-10-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hamadan,Hamadan,Central,Hamadan,34.7992,48.5146,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 7 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Hamadan city (Hamadan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1728963289
